Epoca,Perdua,Accuracy,Items
1,2.0256741166659142,0.2797022616661895,6986
2,1.6091397962613738,0.45991983967935873,6986
3,1.415581933983929,0.5128829086744918,6986
4,1.2746718852487329,0.5608359576295449,6986
5,1.1555820874971887,0.6023475522473518,6986
6,1.0932251609623704,0.6173776123675924,6986
7,1.0154641042016956,0.6538791869453192,6986
8,0.9687084920330135,0.6686229602061265,6986
9,0.9320531762353906,0.6850844546235327,6986
10,0.9230872340942626,0.6885198969367307,6986
