Epoca,Perdua,Accuracy,Items
1,1.576093786111161,0.4404523332379044,6986
2,1.2047821797736704,0.5811623246492986,6986
3,1.0474426188425385,0.6379902662467792,6986
4,0.9344726686608301,0.6760664185513885,6986
5,0.8297921283060012,0.7182937303177784,6986
6,0.7513300937060352,0.7356140853134842,6986
7,0.7223792421763346,0.754222731176639,6986
8,0.6496905766121329,0.7827082736902377,6986
9,0.5741791706787397,0.8081878041797882,6986
10,0.5211444330405971,0.8299456054967077,6986
