Epoca,Perdua,Accuracy,Items
1,2.0924680145908163,0.2386200973375322,6986
2,1.8065965300825633,0.3555682794159748,6986
3,1.5593441741107261,0.4464643572860006,6986
4,1.3424639778050114,0.5320641282565131,6986
5,1.1998836877139192,0.5863154881190953,6986
6,1.0860002745776416,0.6286859433152018,6986
7,1.0271019965546315,0.6513026052104208,6986
8,0.9671799809965369,0.6746349842542227,6986
9,0.9348648854586632,0.6865158889206986,6986
10,0.9011688896510155,0.7058402519324363,6986
